,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Avg_Working_time
3100,26,No,Travel_Rarely,Research & Development,3,2,Medical,1,3101,Female,4,Healthcare Representative,Divorced,24360,1.0,Y,24,8,0,3.0,2,3,0,2,4,4,1.0,4.0,1.0,6.303130761766111
3101,30,No,Non-Travel,Research & Development,15,3,Medical,1,3102,Female,2,Sales Executive,Married,23800,4.0,Y,18,8,3,9.0,2,5,1,4,2,3,3.0,4.0,1.0,7.9068044077133335
3102,29,No,Travel_Rarely,Research & Development,8,3,Medical,1,3103,Female,3,Manufacturing Director,Married,194310,1.0,Y,11,8,0,10.0,3,10,0,7,3,3,2.0,3.0,3.0,7.181322126847778
3103,29,Yes,Travel_Rarely,Research & Development,19,4,Life Sciences,1,3104,Male,3,Research Scientist,Married,17900,5.0,Y,16,8,1,6.0,4,2,1,1,2,3,3.0,2.0,4.0,6.5999585769977775
3104,19,Yes,Travel_Rarely,Research & Development,4,3,Medical,1,3105,Male,1,Sales Executive,Single,76440,1.0,Y,15,8,2,1.0,2,1,0,0,3,3,1.0,4.0,4.0,7.925364877589445
3105,30,No,Non-Travel,Research & Development,2,4,Life Sciences,1,3106,Female,3,Research Scientist,Married,51310,0.0,Y,15,8,1,10.0,2,9,7,8,3,3,3.0,1.0,3.0,6.711006944444445
3106,57,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3107,Male,4,Research Scientist,Divorced,63060,3.0,Y,12,8,1,32.0,3,1,0,0,3,3,1.0,4.0,2.0,6.3195236354775
3107,50,No,Travel_Rarely,Sales,10,4,Life Sciences,1,3108,Female,3,Manager,Married,47870,0.0,Y,12,8,0,28.0,3,27,15,7,3,3,2.0,3.0,3.0,7.219125603864723
3108,30,No,Non-Travel,Sales,10,2,Life Sciences,1,3109,Male,3,Laboratory Technician,Single,188800,0.0,Y,22,8,1,12.0,3,11,6,7,3,4,3.0,4.0,2.0,6.288169577874722
3109,60,No,Travel_Frequently,Research & Development,16,3,Life Sciences,1,3110,Female,4,Laboratory Technician,Married,23390,4.0,Y,20,8,0,22.0,4,18,13,11,3,4,3.0,1.0,4.0,7.198991898148056
3110,47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,3111,Male,5,Manufacturing Director,Divorced,135700,5.0,Y,16,8,2,20.0,2,5,0,4,2,3,1.0,4.0,3.0,7.784305555555555
3111,46,No,Travel_Rarely,Sales,4,1,Technical Degree,1,3112,Male,1,Laboratory Technician,Married,67120,6.0,Y,21,8,1,26.0,3,3,0,1,2,4,1.0,3.0,1.0,6.780565175565
3112,35,No,Travel_Rarely,Research & Development,15,2,Medical,1,3113,Female,2,Laboratory Technician,Single,54060,0.0,Y,12,8,1,6.0,2,5,4,3,3,3,4.0,3.0,3.0,6.487327986982778
3113,54,No,Travel_Rarely,Research & Development,2,4,Medical,1,3114,Male,2,Human Resources,Single,89380,7.0,Y,11,8,3,19.0,2,1,0,0,3,3,3.0,3.0,3.0,7.7066478342747216
3114,34,No,Travel_Rarely,Sales,8,2,Life Sciences,1,3115,Male,1,Laboratory Technician,Divorced,24390,3.0,Y,11,8,2,14.0,2,7,5,7,4,3,3.0,3.0,3.0,7.565422705313889
3115,46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3116,Male,1,Healthcare Representative,Married,88370,2.0,Y,18,8,0,15.0,3,3,1,2,2,3,3.0,4.0,3.0,9.194820936638887
3116,31,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3117,Male,2,Research Director,Divorced,53430,1.0,Y,14,8,1,13.0,3,13,0,8,3,3,3.0,2.0,4.0,6.413506493506389
3117,33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3118,Female,4,Research Director,Married,67280,7.0,Y,22,8,0,15.0,2,7,7,7,2,4,2.0,3.0,4.0,8.488653757491667
3118,33,Yes,Travel_Rarely,Sales,5,4,Marketing,1,3119,Male,2,Research Director,Divorced,66520,7.0,Y,25,8,0,8.0,5,4,1,3,3,4,1.0,4.0,3.0,6.980869363086667
3119,30,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3120,Male,1,Sales Executive,Single,48500,0.0,Y,12,8,1,4.0,4,3,1,2,3,3,4.0,2.0,3.0,6.498657796451667
3120,35,No,Travel_Rarely,Research & Development,12,2,Medical,1,3121,Female,2,Sales Representative,Married,28090,4.0,Y,23,8,1,11.00418410041841,2,8,0,0,1,4,4.0,3.0,3.0,8.896620956399167
3121,31,Yes,Travel_Frequently,Research & Development,22,2,Medical,1,3122,Female,2,Sales Executive,Married,56890,3.0,Y,15,8,2,12.0,2,1,0,0,2,3,1.0,3.0,3.0,6.606826066572777
3122,34,Yes,Travel_Frequently,Sales,17,1,Marketing,1,3123,Male,1,Research Director,Divorced,20010,9.0,Y,22,8,1,11.0,5,3,0,2,4,4,2.0,1.0,3.0,11.012135565052223
3123,42,No,Travel_Frequently,Research & Development,2,4,Medical,1,3124,Female,1,Research Scientist,Married,29770,4.0,Y,15,8,3,8.0,3,2,2,0,2,3,2.0,3.0,3.0,7.799356725146112
3124,36,No,Non-Travel,Research & Development,3,4,Medical,1,3125,Male,1,Research Scientist,Single,40250,1.0,Y,11,8,0,10.0,3,10,9,7,3,3,2.0,4.0,2.0,7.201123895862222
3125,22,Yes,Travel_Frequently,Research & Development,7,3,Medical,1,3126,Female,2,Laboratory Technician,Single,37850,5.0,Y,13,8,2,4.0,2,2,1,2,3,3,3.0,3.0,3.0,6.430002384358334
3126,48,No,Travel_Rarely,Research & Development,6,3,Medical,1,3127,Male,1,Laboratory Technician,Married,108540,2.0,Y,14,8,1,14.0,6,9,6,7,3,3,2.0,4.0,3.0,6.771397093295556
3127,55,No,Travel_Rarely,Research & Development,1,3,Medical,1,3128,Female,1,Sales Executive,Single,120310,3.0,Y,11,8,0,37.0,5,10,7,7,3,3,1.0,2.0,3.0,7.4187457544880555
3128,41,No,Non-Travel,Research & Development,3,2,Life Sciences,1,3129,Female,2,Research Scientist,Single,99360,7.0,Y,17,8,1,16.0,2,14,1,10,2,3,4.0,4.0,3.0,6.181212226871111
3129,35,No,Travel_Rarely,Research & Development,22,3,Medical,1,3130,Female,1,Sales Representative,Married,29660,9.0,Y,18,8,0,15.0,2,11,6,9,2,3,2.0,3.0,3.0,6.007819618781944
3130,40,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,3131,Female,2,Laboratory Technician,Single,25710,7.0,Y,14,8,0,22.0,1,20,5,13,3,3,2.0,3.0,3.0,7.3291678588458335
3131,39,No,Travel_Frequently,Research & Development,12,1,Medical,1,3132,Male,1,Research Scientist,Married,99910,1.0,Y,16,8,1,8.0,3,8,0,7,3,3,3.0,3.0,3.0,7.065051139005
3132,31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3133,Male,3,Research Director,Single,61420,4.0,Y,13,8,2,10.0,2,6,0,5,2,3,2.0,4.0,4.0,8.685710884353611
3133,42,No,Travel_Rarely,Research & Development,5,3,Medical,1,3134,Male,3,Sales Executive,Married,53900,1.0,Y,14,8,0,10.0,3,10,5,8,3,3,4.0,1.0,2.0,10.796660654160554
3134,45,No,Travel_Rarely,Research & Development,2,1,Medical,1,3135,Female,4,Sales Executive,Married,44040,0.0,Y,23,8,0,9.0,2,8,3,7,3,4,4.0,2.0,4.0,7.365032467532222
3135,26,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,3136,Female,2,Laboratory Technician,Divorced,59930,0.0,Y,12,8,0,8.0,3,7,1,0,3,3,2.0,3.0,2.0,9.17888420065611
3136,29,No,Travel_Rarely,Research & Development,5,3,Medical,1,3137,Male,1,Research Scientist,Divorced,51300,4.0,Y,11,8,0,8.0,3,3,1,2,2,3,4.0,4.0,4.0,7.425431697931667
3137,33,No,Travel_Rarely,Research & Development,16,3,Medical,1,3138,Female,1,Laboratory Technician,Divorced,20900,4.0,Y,16,8,0,10.0,2,6,0,5,3,3,1.0,3.0,3.0,7.413226589034445
3138,31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3139,Female,1,Sales Executive,Divorced,29090,9.0,Y,14,8,2,10.0,2,5,0,1,3,3,3.0,4.0,2.0,6.695462194559445
3139,18,Yes,Travel_Frequently,Research & Development,2,3,Technical Degree,1,3140,Male,1,Sales Executive,Single,34680,1.0,Y,18,8,2,0.0,4,0,0,0,4,3,2.0,2.0,3.0,9.204595744680834
3140,40,No,Non-Travel,Research & Development,1,4,Technical Degree,1,3141,Female,2,Laboratory Technician,Divorced,30680,3.0,Y,19,8,0,20.0,3,1,0,1,2,3,3.0,1.0,3.0,6.857323343079723
3141,41,No,Non-Travel,Research & Development,23,3,Life Sciences,1,3142,Male,2,Manufacturing Director,Single,26700,2.0,Y,15,8,2,10.0,2,8,0,7,2,3,1.0,3.0,3.0,9.29387554585139
3142,26,No,Travel_Rarely,Research & Development,9,4,Medical,1,3143,Male,3,Healthcare Representative,Divorced,26930,5.0,Y,17,8,3,8.0,3,0,0,0,2,3,1.0,3.0,3.0,5.988631120527222
3143,35,No,Travel_Rarely,Research & Development,16,4,Medical,1,3144,Male,2,Human Resources,Single,95260,1.0,Y,15,8,0,5.0,2,5,0,3,2,3,1.0,3.0,3.0,6.293220524017222
3144,34,No,Travel_Rarely,Research & Development,26,3,Medical,1,3145,Male,1,Laboratory Technician,Single,52370,1.0,Y,19,8,1,10.0,3,10,5,7,2,3,4.0,4.0,3.0,6.3876744719925
3145,26,Yes,Travel_Rarely,Sales,1,3,Marketing,1,3146,Female,2,Manufacturing Director,Single,24260,1.0,Y,22,8,0,1.0,3,1,0,0,1,4,3.0,4.0,1.0,8.699645593869722
3146,37,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,3147,Male,1,Sales Executive,Single,41930,4.0,Y,16,8,1,12.0,5,6,1,2,3,3,2.0,4.0,4.0,7.3976293922125
3147,46,No,Travel_Frequently,Research & Development,4,1,Medical,1,3148,Male,5,Human Resources,Married,29110,5.0,Y,13,8,0,28.0,3,2,1,2,3,3,1.0,3.0,2.0,6.240668812589167
3148,41,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,3149,Male,1,Research Director,Married,26610,7.0,Y,14,8,1,22.0,2,18,11,8,3,3,2.0,1.0,3.0,7.7222006802719445
3149,37,No,Non-Travel,Research & Development,7,2,Medical,1,3150,Male,1,Sales Executive,Divorced,20280,1.0,Y,16,8,1,9.0,3,9,7,7,3,3,1.0,2.0,3.0,7.506805555555555
3150,52,No,Travel_Rarely,Sales,2,1,Medical,1,3151,Male,1,Laboratory Technician,Divorced,99800,3.0,Y,11,8,1,18.0,2,10,6,9,3,3,4.0,1.0,3.0,9.078030942334722
3151,32,Yes,Non-Travel,Research & Development,7,2,Life Sciences,1,3152,Female,2,Research Director,Married,32980,8.0,Y,22,8,0,6.0,4,4,1,2,2,4,4.0,3.0,3.0,5.980728009259167
3152,24,No,Travel_Frequently,Sales,22,3,Life Sciences,1,3153,Female,1,Healthcare Representative,Married,29350,0.0,Y,14,8,2,3.0,5,2,2,1,2,3,4.0,4.0,3.0,5.993148148148056
3153,38,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,3154,Female,1,Research Scientist,Married,154270,3.0,Y,16,8,1,18.0,2,1,0,0,3,3,3.0,3.0,3.0,6.010115641392222
3154,37,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,3155,Female,5,Research Scientist,Married,39440,6.0,Y,11,8,2,8.0,3,6,4,3,3,3,2.0,2.0,2.0,6.884231212540278
3155,49,No,Travel_Rarely,Sales,21,1,Life Sciences,1,3156,Male,1,Sales Executive,Divorced,40110,1.0,Y,18,8,2,31.0,2,31,0,9,1,3,4.0,3.0,3.0,10.810944669365554
3156,24,No,Travel_Rarely,Sales,1,3,Marketing,1,3157,Female,1,Sales Executive,Married,34070,1.0,Y,15,8,2,6.0,2,6,1,4,2,3,2.0,4.0,3.0,9.029714187327777
3157,26,No,Travel_Rarely,Research & Development,19,4,Technical Degree,1,3158,Female,4,Sales Executive,Married,119940,1.0,Y,14,8,1,6.0,6,5,1,4,3,3,1.0,2.0,4.0,7.409636574073889
3158,24,No,Travel_Rarely,Sales,7,3,Medical,1,3159,Female,1,Laboratory Technician,Married,12320,1.0,Y,12,8,0,1.0,4,1,0,0,1,3,4.0,2.0,3.0,6.796458333333334
3159,50,No,Travel_Frequently,Sales,2,2,Marketing,1,3160,Male,1,Sales Executive,Married,29600,1.0,Y,14,8,3,32.0,2,32,10,7,3,3,1.0,2.0,3.0,6.808734177215
3160,25,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3161,Male,1,Research Scientist,Married,190940,1.0,Y,16,8,0,7.0,3,7,0,6,2,3,2.0,3.0,3.0,7.404134199134167
3161,24,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,3162,Male,2,Research Scientist,Married,39190,1.0,Y,21,8,0,6.0,3,6,1,2,3,4,1.0,3.0,3.0,10.791623300515557
3162,30,Yes,Travel_Frequently,Research & Development,9,3,Other,1,3163,Male,2,Healthcare Representative,Married,68250,1.0,Y,14,8,0,1.0,2,1,0,0,3,3,2.0,1.0,4.0,6.911392332415001
3163,34,No,Travel_Rarely,Sales,6,2,Life Sciences,1,3164,Male,4,Research Director,Married,102480,1.0,Y,12,8,1,6.0,4,6,1,3,3,3,2.0,4.0,3.0,8.93746812386139
3164,31,Yes,Travel_Rarely,Research & Development,9,1,Medical,1,3165,Female,1,Sales Representative,Divorced,189470,2.0,Y,12,8,2,9.0,2,3,1,2,2,3,2.0,1.0,1.0,6.7172919621747225
3165,35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3166,Female,5,Sales Executive,Single,24960,4.0,Y,17,8,3,9.0,3,3,0,2,3,3,1.0,4.0,3.0,7.893947056030277
3166,31,No,Travel_Rarely,Sales,1,3,Marketing,1,3167,Female,2,Sales Executive,Divorced,64650,4.0,Y,17,8,0,13.0,3,7,5,7,3,3,1.0,4.0,4.0,6.314440928270001
3167,27,No,Travel_Rarely,Sales,22,4,Medical,1,3168,Male,1,Sales Representative,Divorced,22060,0.0,Y,14,8,1,6.0,4,5,0,3,3,3,1.0,3.0,2.0,7.891020833333333
3168,37,No,Travel_Rarely,Sales,9,4,Marketing,1,3169,Female,2,Laboratory Technician,Married,20860,4.0,Y,14,8,0,17.0,3,3,1,0,3,3,4.0,3.0,2.0,8.92801457194889
3169,20,No,Travel_Rarely,Research & Development,17,4,Medical,1,3170,Female,1,Sales Representative,Single,22930,1.0,Y,13,8,2,1.0,3,1,0,0,1,3,4.0,2.0,4.0,7.145572989307222
3170,42,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,3171,Female,2,Manufacturing Director,Married,26450,1.0,Y,15,8,0,10.0,5,10,2,2,3,3,3.0,4.0,3.0,7.4807736354775
3171,43,No,Travel_Rarely,Research & Development,10,5,Technical Degree,1,3172,Female,2,Sales Executive,Divorced,26830,4.0,Y,11,8,0,21.0,3,1,0,0,3,3,2.0,4.0,2.0,8.685696202531389
3172,38,No,Travel_Rarely,Human Resources,2,4,Medical,1,3173,Male,1,Human Resources,Single,20140,3.0,Y,17,8,1,8.0,5,0,0,0,4,3,3.0,1.0,2.0,6.786083562901666
3173,43,No,Travel_Frequently,Sales,4,3,Medical,1,3174,Female,2,Healthcare Representative,Divorced,34190,3.0,Y,11,8,1,10.0,5,8,4,7,3,3,4.0,3.0,3.0,9.060249766573056
3174,48,No,Travel_Rarely,Research & Development,8,1,Medical,1,3175,Male,2,Laboratory Technician,Married,53760,7.0,Y,13,8,1,21.0,3,3,0,2,4,3,4.0,1.0,1.0,7.0134364744488895
3175,44,No,Travel_Rarely,Sales,29,4,Marketing,1,3176,Male,2,Sales Executive,Single,19510,4.0,Y,22,8,3,10.0,4,2,0,2,4,4,1.0,3.0,4.0,6.716417704010833
3176,34,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,3177,Female,1,Laboratory Technician,Divorced,23410,1.0,Y,20,8,2,8.0,3,8,0,6,2,4,3.0,3.0,3.0,8.410260270774723
3177,27,Yes,Travel_Rarely,Sales,27,3,Life Sciences,1,3178,Male,2,Research Scientist,Divorced,22930,0.0,Y,18,8,0,5.0,0,4,0,2,3,3,3.0,1.0,3.0,6.512541062801667
3178,21,No,Travel_Rarely,Sales,16,2,Life Sciences,1,3179,Male,3,Sales Executive,Single,87260,1.0,Y,11,8,1,3.0,2,3,1,2,1,3,3.0,3.0,3.0,7.165077546296112
3179,44,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3180,Male,1,Laboratory Technician,Married,40110,4.0,Y,14,8,1,26.0,2,2,0,1,3,3,4.0,4.0,4.0,8.711613865931945
3180,22,No,Travel_Rarely,Research & Development,2,2,Medical,1,3181,Female,2,Laboratory Technician,Married,195450,0.0,Y,14,8,0,3.0,3,2,2,2,2,3,1.0,3.0,3.0,5.994663998059167
3181,33,No,Travel_Rarely,Sales,13,4,Marketing,1,3182,Female,2,Manufacturing Director,Divorced,45680,0.0,Y,18,8,1,6.0,2,5,1,2,3,3,3.0,3.0,3.0,7.303262436076111
3182,32,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,3183,Female,1,Healthcare Representative,Married,30220,1.0,Y,16,8,1,6.0,3,6,0,5,3,3,1.0,4.0,2.0,9.408271604938056
3183,30,No,Travel_Frequently,Research & Development,4,5,Technical Degree,1,3184,Male,3,Manager,Divorced,57720,1.0,Y,17,8,0,1.0,3,1,0,0,3,3,3.0,3.0,3.0,7.319099859352778
3184,53,No,Travel_Rarely,Research & Development,24,3,Other,1,3185,Female,3,Manager,Single,22690,7.0,Y,11,8,1,18.0,2,14,8,10,2,3,4.0,1.0,4.0,7.110381083562778
3185,34,No,Travel_Rarely,Research & Development,1,5,Medical,1,3186,Male,1,Research Scientist,Married,53810,1.0,Y,12,8,0,10.0,0,10,8,8,3,3,2.0,4.0,2.0,7.383673724954444
3186,45,Yes,Travel_Frequently,Research & Development,19,4,Life Sciences,1,3187,Male,3,Research Director,Married,34410,2.0,Y,13,8,1,5.0,5,1,0,0,3,3,1.0,1.0,3.0,7.603039855072223
3187,26,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3188,Male,1,Manufacturing Director,Married,54540,1.0,Y,13,8,1,3.0,5,3,0,2,4,3,3.0,4.0,3.0,9.99091630591611
3188,37,No,Travel_Rarely,Research & Development,4,3,Medical,1,3189,Male,1,Manager,Married,98840,1.0,Y,14,8,0,10.0,3,10,7,8,2,3,3.0,3.0,3.0,6.228323795898889
3189,29,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3190,Female,1,Healthcare Representative,Married,41570,1.0,Y,17,8,3,6.0,2,6,1,2,3,3,2.0,3.0,2.0,6.803848547717778
3190,35,No,Travel_Rarely,Research & Development,10,5,Medical,1,3191,Female,4,Laboratory Technician,Single,134580,1.0,Y,11,8,0,17.0,3,17,11,8,3,3,2.0,4.0,3.0,6.678400095374166
3191,33,No,Travel_Frequently,Research & Development,8,3,Technical Degree,1,3192,Male,2,Laboratory Technician,Divorced,90690,3.0,Y,25,8,1,15.0,3,13,4,7,3,4,3.0,4.0,1.0,7.480845570239722
3192,54,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,3193,Female,2,Sales Executive,Married,40140,2.0,Y,19,8,1,16.0,4,9,7,1,2,3,3.0,2.0,4.0,6.402996376811388
3193,36,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,3194,Male,2,Research Scientist,Divorced,59150,2.0,Y,13,8,1,13.0,3,3,0,2,2,3,2.0,2.0,3.0,10.695917015341667
3194,27,No,Travel_Rarely,Sales,9,3,Marketing,1,3195,Male,5,Research Director,Single,59930,0.0,Y,14,8,1,5.0,3,4,1,1,1,3,1.0,4.0,3.0,6.983818015546389
3195,20,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3196,Male,5,Sales Representative,Single,61620,1.0,Y,12,8,3,1.0,2,1,1,1,2,3,4.0,3.0,3.0,8.586739526411389
3196,33,Yes,Travel_Frequently,Research & Development,15,4,Medical,1,3197,Female,1,Laboratory Technician,Single,24060,1.0,Y,11,8,0,10.0,3,10,9,7,3,3,1.0,1.0,3.0,10.374517797017777
3197,35,No,Non-Travel,Research & Development,2,1,Medical,1,3198,Male,1,Research Scientist,Married,187400,1.0,Y,19,8,1,1.0,2,1,0,0,4,3,3.0,3.0,3.0,6.723173216885
3198,23,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3199,Male,1,Healthcare Representative,Married,76370,2.0,Y,11,8,1,5.0,3,3,0,2,3,3,1.0,1.0,4.0,7.078298156234722
3199,25,No,Travel_Rarely,Research & Development,11,3,Medical,1,3200,Male,2,Manufacturing Director,Married,100960,0.0,Y,11,8,1,4.0,3,3,1,2,3,3,4.0,2.0,3.0,7.679447975517778
3200,38,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,3201,Male,5,Research Scientist,Single,147560,0.0,Y,20,8,1,8.0,3,7,0,5,2,4,4.0,4.0,3.0,6.811202107279445
3201,29,No,Travel_Frequently,Sales,2,4,Life Sciences,1,3202,Male,4,Healthcare Representative,Divorced,64990,1.0,Y,18,8,3,10.0,3,10,2,8,2,3,2.0,4.0,3.0,7.774786324786111
3202,48,No,Travel_Rarely,Research & Development,16,3,Technical Degree,1,3203,Male,1,Sales Executive,Married,97240,3.0,Y,13,8,0,12.0,2,2,2,2,4,3,2.0,2.0,3.0,7.108345463367223
3203,27,No,Travel_Frequently,Sales,4,3,Technical Degree,1,3204,Male,5,Laboratory Technician,Divorced,21940,1.0,Y,12,8,0,6.0,5,6,0,4,3,3,4.0,4.0,3.0,8.891393596986667
3204,37,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,3205,Male,3,Manager,Single,33880,3.0,Y,11,8,0,4.0,2,1,0,0,4,3,4.0,4.0,3.0,7.560947712418056
3205,50,No,Travel_Rarely,Sales,5,3,Medical,1,3206,Male,1,Laboratory Technician,Married,54730,1.0,Y,19,8,1,20.0,2,20,3,8,4,3,4.0,3.0,3.0,9.110238935969724
3206,34,No,Travel_Rarely,Research & Development,18,1,Medical,1,3207,Male,1,Healthcare Representative,Single,27030,1.0,Y,21,8,1,9.0,2,8,7,7,3,4,4.0,2.0,4.0,6.781759661835555
3207,24,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,1,3208,Female,1,Healthcare Representative,Single,25010,9.0,Y,12,8,0,4.0,3,2,2,0,1,3,1.0,3.0,3.0,7.514184941520278
3208,39,No,Travel_Rarely,Research & Development,12,5,Medical,1,3209,Female,1,Sales Representative,Single,62200,1.0,Y,14,8,2,20.0,2,20,11,10,3,3,4.0,3.0,3.0,6.674282700421666
3209,32,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3210,Male,5,Research Scientist,Single,30380,1.0,Y,11,8,0,10.0,5,10,0,8,1,3,4.0,4.0,2.0,7.880511254789166
3210,50,Yes,Travel_Frequently,Research & Development,4,2,Medical,1,3211,Male,4,Sales Representative,Married,44240,3.0,Y,14,8,1,18.0,2,4,1,3,2,3,2.0,3.0,3.0,8.18686974789889
3211,38,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,3212,Male,1,Sales Executive,Single,43120,0.0,Y,12,8,1,10.0,2,9,1,8,2,3,2.0,4.0,2.0,7.1959283625730555
3212,27,No,Travel_Rarely,Research & Development,10,3,Medical,1,3213,Male,5,Research Scientist,Married,132450,1.0,Y,23,8,1,9.0,3,9,0,7,2,4,3.0,1.0,3.0,6.492173132183889
3213,32,No,Travel_Rarely,Sales,1,3,Medical,1,3214,Male,2,Sales Executive,Single,136640,3.0,Y,14,8,0,10.0,6,7,7,7,3,3,3.0,4.0,3.0,7.87296539961
3214,47,No,Travel_Rarely,Research & Development,2,3,Medical,1,3215,Female,5,Sales Executive,Single,50210,2.0,Y,17,8,0,20.0,3,7,1,7,3,3,4.0,1.0,3.0,6.696672358834166
3215,40,No,Travel_Frequently,Research & Development,3,4,Medical,1,3216,Female,3,Human Resources,Married,51260,5.0,Y,18,8,0,20.0,2,18,1,12,3,3,4.0,1.0,3.0,8.612737768632778
3216,53,No,Travel_Rarely,Research & Development,7,1,Life Sciences,1,3217,Male,2,Laboratory Technician,Married,28590,3.0,Y,18,8,1,32.0,2,5,1,3,3,3,3.0,3.0,3.0,6.809521604938055
3217,41,No,Travel_Rarely,Sales,6,3,Medical,1,3218,Male,1,Sales Executive,Divorced,102390,3.0,Y,24,8,3,23.0,3,21,12,6,3,4,2.0,4.0,2.0,7.724133986928056
3218,60,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3219,Female,5,Laboratory Technician,Single,53290,8.0,Y,20,8,0,10.0,3,2,2,2,4,4,1.0,1.0,3.0,6.591772486772222
3219,27,No,Travel_Frequently,Research & Development,29,1,Life Sciences,1,3220,Male,2,Manufacturing Director,Divorced,43250,1.0,Y,14,8,0,9.0,2,9,1,7,2,3,4.0,1.0,2.0,7.398501461988055
3220,41,No,Travel_Rarely,Research & Development,3,3,Medical,1,3221,Male,1,Manufacturing Director,Married,72600,1.0,Y,16,8,0,22.0,2,22,2,10,3,3,4.0,3.0,3.0,6.219918785310556
3221,50,No,Travel_Rarely,Sales,9,3,Life Sciences,1,3222,Male,2,Research Scientist,Married,23220,7.0,Y,25,8,1,4.0,0,2,2,2,4,4,4.0,2.0,3.0,7.399452789699444
3222,28,Yes,Travel_Rarely,Sales,2,4,Life Sciences,1,3223,Male,3,Research Scientist,Single,20750,7.0,Y,18,8,3,10.0,0,7,3,7,2,3,1.0,2.0,3.0,8.102418503213888
3223,36,No,Non-Travel,Research & Development,10,4,Technical Degree,1,3224,Female,2,Research Scientist,Married,41520,9.0,Y,19,8,1,10.0,3,8,0,5,3,3,1.0,1.0,3.0,6.010324463118334
3224,38,No,Travel_Rarely,Research & Development,1,3,Medical,1,3225,Female,3,Manager,Single,96190,4.0,Y,13,8,1,10.0,2,1,0,0,3,3,3.0,3.0,4.0,9.792004629629444
3225,44,No,Non-Travel,Research & Development,8,2,Life Sciences,1,3226,Male,1,Research Scientist,Single,135030,2.0,Y,12,8,0,9.0,6,5,1,4,2,3,1.0,3.0,3.0,6.090522030651111
3226,47,No,Travel_Frequently,Research & Development,27,3,Life Sciences,1,3227,Male,1,Research Scientist,Divorced,54410,9.0,Y,22,8,1,28.0,6,22,11,13,2,4,4.0,3.0,2.0,8.281967213114722
3227,30,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,3228,Male,2,Sales Executive,Divorced,52090,7.0,Y,14,8,1,10.0,3,8,7,7,3,3,3.0,4.0,2.0,7.524912764003611
3228,29,No,Travel_Rarely,Research & Development,1,2,Medical,1,3229,Female,1,Sales Executive,Single,106730,1.0,Y,13,8,3,1.0,2,1,0,0,3,3,3.0,3.0,3.0,6.440665053019722
3229,42,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,1,3230,Female,1,Sales Executive,Divorced,50100,6.0,Y,21,8,3,7.0,3,2,2,2,3,4,3.0,3.0,3.0,9.945424976258055
3230,43,No,Travel_Frequently,Research & Development,26,1,Life Sciences,1,3231,Male,1,Laboratory Technician,Married,135490,3.0,Y,11,8,2,7.0,3,2,2,2,3,3,4.0,4.0,3.0,7.093515283842779
